paper_id,set,folder,verdict,verdict_reason,explanation,title_score,title_pos,doi_hit,admin_doc,first_author_hit,author_hits,author_count,author_frac,year_hit,journal_hit,head_chars,page_count,other_dois,attachment_key,repaired_from,title
PVTH3F4Y,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,5,5,1.0,True,False,10762,7,,MMA8R8NY,,In the Know: A Cluster Randomized Trial of an In-person Sexual Health Education Program Integrating Digital Technologies for Adolescents.
2QNELAPY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,12,12,1.0,True,True,7426,18,10.1371/journal,V6YT33AC,,"""My wellbeing-their wellbeing ""- An eHealth intervention for managing obesity in early care and education: Protocol for the Go NAPSACC Cares cluster randomized  control trial."
9XYZI3GY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6956,17,,8I2KDZ6M,,Reaching high-risk Black adults for diabetes prevention programming during a pandemic: The design of Fit & Faithful a randomized controlled community trial.
IYEXMNQX,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.411,True,False,True,10,10,1.0,True,True,9706,13,,LEWYGEL8,,Once-Weekly Semaglutide in Adolescents with Obesity.
3BRBKRE4,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,9,9,1.0,True,False,6545,26,,PKDHAUU2,,"Workplace health and safety intervention for child care staff: Rationale, design, and baseline results from the CARE cluster randomized control trial."
VH6KS89D,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6212,21,,ZXVGPIM9,,Keys to healthy family child care homes: Results from a cluster randomized trial.
3GD35SCN,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,6,6,1.0,True,True,9354,10,,4TBFF588,,A youth empowerment intervention to prevent childhood obesity: design and methods for a cluster randomized trial of the H(2)GO! program.
23BCYRBE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,5,5,1.0,True,False,9723,12,,EA2LRIGY,,Reducing sugary drink intake through youth empowerment: results from a pilot-site randomized study.
VKBHPHBC,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.014,True,False,True,4,4,1.0,True,True,11404,9,,44JR442I,,The cost-effectiveness of community health workers delivering free diarrhoea treatment: evidence from Uganda.
UVAC9R9W,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,10,10,1.0,True,False,10720,8,,E9I3KZGC,,Prompting Patients with Poorly Controlled Diabetes to Identify Visit Priorities Before Primary Care Visits: a Pragmatic Cluster Randomized Trial.
2QVEH4DA,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,False,9725,12,,ASL25WSU,,"Developing an evidence-based program sustainability training curriculum: a group randomized, multi-phase approach."
CLPMXINX,testing,NIDDK,MISMATCH,ADMIN_DOCUMENT,"document opens as grant paperwork (summary statement / review sheet), not a journal article",92.2,0.048,False,True,True,1,11,0.091,False,False,3752,12,,XD6FHBNP,,Enhancing the Cardiovascular Safety of Hemodialysis Care Using Multimodal Provider Education and Patient Activation Interventions: Protocol for a Cluster  Randomized Controlled Trial.
6AUXHCLQ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.536,True,False,True,9,9,1.0,True,False,8741,10,,U7DSZ2MQ,,"Evaluating a child care-based social marketing approach for improving children's diet and physical activity: results from the Healthy Me, Healthy We  cluster-randomized controlled trial."
XXBP4QEU,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.029,True,False,True,7,7,1.0,True,False,9115,10,,ER2XSUC5,,A randomized double-blind trial of clonidine and colesevelam for women with fecal incontinence.
IA8B39HJ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,5,5,1.0,True,True,11719,10,,9CRP2ZQX,,The impact of avocado intake on anthropometric measures among Hispanic/Latino children and adolescents: A cluster randomized controlled trial.
6T44GULY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,13,13,1.0,True,False,6593,20,,9NQR6EAA,,"Design and rationale of behavioral nudges for diabetes prevention (BEGIN): A pragmatic, cluster randomized trial of text messaging and a decision aid  intervention for primary care patients with prediabetes."
4842MXRJ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6459,16,,VU395BMA,,Nutritional Quality of Meals and Snacks Served and Consumed in Family Child Care.
ZG7UY28U,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,9,9,1.0,True,False,9328,13,,KMN54387,,A cluster-randomized controlled trial of automated internet weight-loss programs in primary care: Role of automated provider feedback.
H2Q26QRZ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,6,6,1.0,True,True,9227,9,,YT4PG39T,,Social Determinants of Health Discussed with Mothers During Personal Visits Before and During the COVID-19 Pandemic.
RU6SUGKN,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,10,10,1.0,True,False,11009,10,,8P3XFG7H,,Use of a Decision Aid for Patients Considering Peritoneal Dialysis and In-Center Hemodialysis: A Randomized Controlled Trial.
8AYDILPI,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,6,6,1.0,True,False,6835,21,,AF8UZ7KS,,Design of a randomized trial testing a multi-level weight-control intervention to reduce obesity and related health conditions in low-income workers.
IAR8JTC6,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,False,10933,11,,8D4ZNMMU,,A CKD Clinical Decision Support System: A Cluster Randomized Clinical Trial in Primary Care Clinics.
24NP2GPC,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6357,17,,9S5KK6VI,,Building Blocks for Healthy Children: Evaluation of a Child Care Center-Based Obesity Prevention Pilot Among Low-Income Children.
Y9GMXF6J,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,3,3,1.0,True,False,9775,6,,K7D45X2T,,"Are evidence-based, community-engaged energy balance interventions enough for extremely vulnerable populations?"
DFCSUHLD,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,False,8932,8,,II4GKIG3,,Low-Intensity Intervention Supports Diabetes Registry Implementation: A Cluster-Randomized Trial in the Ambulatory Care Outcomes Research Network  (ACORN).
6Q72BSA3,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,False,11775,12,,UZRGB5CP,,Portion size can be used strategically to increase intake of vegetables and fruits in young children over multiple days: a cluster-randomized crossover  trial.
EJBEAXBJ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.017,True,False,True,11,13,0.846,True,True,3347,32,,SGZUGIPT,,Design of a cluster-randomized trial of the effectiveness and cost-effectiveness of metformin on prevention of type 2 diabetes among prediabetic Mexican adults  (the PRuDENTE initiative of Mexico City).
CM3NFQQ4,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.202,True,False,True,7,7,1.0,True,False,9851,10,10.1177/1090198119873915Health,EYKCZNFW,,Engagement and Weight Loss in a Web and Mobile Program for Low-Income Postpartum Women: Fit Moms/Mamás Activas.
3UHZZJXT,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,14,14,1.0,True,False,11194,8,,65ZWDXH9,,Screening for CKD To Improve Processes of Care among Nondiabetic Veterans with Hypertension: A Pragmatic Cluster-Randomized Trial.
RCP7XSIQ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.007,True,False,True,17,17,1.0,True,True,8038,13,,RBK36CVC,,Effect of Time-Restricted Eating on Weight Loss in Adults With Type 2 Diabetes: A Randomized Clinical Trial.
N3LGTHJT,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,20,20,1.0,True,True,11157,10,,GVH2K9WH,,Coordinated Care to Optimize Cardiovascular Preventive Therapies in Type 2 Diabetes: A Randomized Clinical Trial.
TEFXU38J,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,5,5,1.0,True,True,8810,39,,F368789W,,Effects of Different Allotments of Avocados on the Nutritional Status of Families: A Cluster Randomized Controlled Trial.
EMLAU9R2,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,7,7,1.0,True,True,9153,20,,LD5AMXRM,,Improving diabetic patients' adherence to treatment and prevention of cardiovascular disease (Office Guidelines Applied to Practice-IMPACT Study)-a  cluster randomized controlled effectiveness trial.
8D9X8CKG,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.077,True,False,True,10,10,1.0,True,True,10008,14,,LLU9Y8RW,,Adapting in-person diabetes group visits to a virtual setting across federally qualified health centers.
MIT4U4YT,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,11,11,1.0,True,False,6732,21,,ENEMEQNE,,An Implementation Approach Comparison of a Child Care Center-Based Obesity Prevention Program.
49U4IZAV,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,9,9,1.0,False,True,9710,12,,HNIX3SQ3,,Factors related to recruitment and retention of patients into diabetes group visits in Federally Qualified Health Centers.
ZBADI59C,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,False,6313,14,,I87IXP35,,The Impact of a Healthy Weight Intervention Embedded in a Home-Visiting Program on Children's Weight and Mothers' Feeding Practices.
SCUD3NQX,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,8,8,1.0,True,False,9454,11,,PJ5GPRH2,,Action planning for building public health program sustainability: results from a group-randomized trial.
96PZQHL7,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,4,4,1.0,True,False,10148,11,,FU2MZI3F,,Psychological and behavioral pathways between perceived stress and weight change in a behavioral weight loss intervention.
Y4TIZ5PA,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.005,True,False,True,6,6,1.0,True,True,12816,8,,5CC7V89G,,"Percent Fat Mass Increases with Recovery, But Does Not Vary According to Dietary Therapy in Young Malian Children Treated for Moderate Acute Malnutrition."
N8PF2TXU,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,6,6,1.0,True,True,9247,9,,EPAEAKNL,,Rationale and design of a type 2 diabetes prevention intervention for at-risk mothers and children at a Federally Qualified Healthcare Center: EPIC El Rio  Families Study Protocol.
5266YCKT,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.004,True,False,True,11,11,1.0,True,True,7795,13,,E5STVGHX,,Long-term Outcomes of the Effects of Home Blood Pressure Telemonitoring and Pharmacist Management on Blood Pressure Among Adults With Uncontrolled  Hypertension: Follow-up of a Cluster Randomized Clinical Trial.
3H3GT54W,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.006,True,False,True,4,4,1.0,True,True,9131,15,,VF24IVKZ,,Efficacy of an Enhanced Implementation Strategy to Increase Parent Engagement with a Health Promotion Program in Childcare.
HNTHNNPQ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,96.0,-1.0,True,False,True,4,4,1.0,True,False,6839,17,,BX8N65HF,,Contributions of Early Care and Education Programs to Diet Quality in Children Aged 3 to 4 Years in Central North Carolina.
VPQSSR4T,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.026,True,False,True,1,5,0.2,True,True,10735,6,,QI7PU8FP,,Recruiting primary care practices for practice-based research: a case study of a group-randomized study (TRANSLATE CKD) recruitment process.
9YMKFR95,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,6,6,1.0,False,False,10658,9,,AW87R34Z,,Translating CKD Research into Primary Care Practice: a Group-Randomized Study.
8QE3UFRY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,13,13,1.0,True,True,8150,8,,GJDLZSYC,,"Financial incentives versus standard of care to improve patient compliance with live kidney donor follow-up: protocol for a multi-center, parallel-group  randomized controlled trial."
5VYK75CC,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.023,True,False,True,5,5,1.0,True,False,5628,2,10.3945/ajcn.114.105072; 10.1080/24733938.2022.2114604; 10.2105/AJPH.94.3.423,5MQ7TJEZ,,"Individually randomized trial mislabeled as a cluster-randomized trial. Comment on: ""Effectiveness of wearable technology to optimize youth soccer players'  off-training behaviour and training responses: a cluster-randomized trial""."
3TX27AJH,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.1,True,False,True,59,59,1.0,True,True,8943,12,10.1177/2054358119894394Canadian,EJUHCD6F,,Cultivating Innovative Pragmatic Cluster-Randomized Registry Trials Embedded in Hemodialysis Care: Workshop Proceedings From 2018.
LUEAN8WC,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6272,16,,BB8CM4U4,,A randomized trial of a multi-level intervention to increase water access and appeal in community recreation centers.
CYS4GPW2,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,12,12,1.0,True,False,5594,28,,48F36HM7,,"""Wellness Champions for Change,"" a multi-level intervention to improve school-level implementation of local wellness policies: Study protocol for a  cluster randomized trial."
8HDDNJTI,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,9,9,1.0,True,True,9483,17,,5USITI7Y,,"A Pragmatic Cluster Randomized Trial of an Electronic Clinical Decision Support System to Improve Chronic Kidney Disease Management in Primary Care: Design,  Rationale, and Implementation Experience."
PNLNIYEE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,False,6509,18,,RJAPA3H2,,Peer Support Intervention Improves Pain-Related Outcomes Among Rural Adults With Diabetes and Chronic Pain at 12-Month Follow-Up.
B57IHJD4,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,99.3,0.0,True,False,True,9,9,1.0,True,False,6656,19,,9KXBJC5I,,Electronic health record based population health management to optimize care in CKD: Design of the Kidney Coordinated HeAlth Management Partnership (K-CHAMP)  trial.
TJZUG3NE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,9,9,1.0,True,True,9529,11,,IQCLL6TY,,Protocol for the CHORD project (community health outreach to reduce diabetes): a cluster-randomized community health worker trial to prevent diabetes.
CMPRYFNK,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,-1.0,True,False,True,5,5,1.0,True,True,9195,9,,NX2YSS86,,"Cost-effectiveness analysis of a cluster-randomized, culturally tailored, community health worker home-visiting diabetes intervention versus standard care  in American Samoa."
ZHDC4FUP,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.007,True,False,True,5,5,1.0,True,True,10397,14,,7ZDLLCYW,,Modeling approaches for assessing device-based measures of energy expenditure in school-based studies of body weight status.
CLBTRHLY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.196,True,False,True,10,10,1.0,True,True,10488,10,10.1177/21501327211057643Journal,CD98ZL32,,Feasibility and Acceptability of a Type 2 Diabetes Prevention Intervention for Mothers and Children at a Federally Qualified Healthcare Center.
LEKWLCQE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,False,10623,12,,U8PS2WII,,"A Randomized, Controlled Trial of the Impact of the Couple CARE for Parents of Newborns Program on the Prevention of Intimate Partner Violence and Relationship  Problems."
QL8RC7HH,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.05,True,False,True,6,6,1.0,True,True,11730,10,,5I2X9Z2I,,The impact of enhancing self-management support for diabetes in Community Health Centers through patient engagement and relationship building: a primary care  pragmatic cluster-randomized trial.
CZNL5N7R,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,9,9,1.0,True,False,10552,8,,ILFMKPHP,,Evaluating the Effectiveness of Diabetes Shared Medical Appointments (SMAs) as Implemented in Five Veterans Affairs Health Systems: a Multi-site Cluster  Randomized Pragmatic Trial.
RBYXCK48,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.162,True,False,True,11,11,1.0,True,True,7668,11,,KDDBCUKM,,Implementation fidelity to a behavioral diabetes prevention intervention in two New York City safety net primary care practices.
9CXFBLKJ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,True,9229,11,,336H9I94,,Indirect Effects of a Cognitive-Behavioral Intervention on Adolescent Weight and Insulin Resistance Through Decreasing Depression in a Randomized Controlled  Trial.
FUFP3JNL,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.008,True,False,True,6,6,1.0,True,True,9850,9,,VFLSJB8R,,Visit Planning Using a Waiting Room Health IT Tool: The Aligning Patients and Providers Randomized Controlled Trial.
7D4LSQQL,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,4,4,1.0,True,False,10300,2,10.1089/chi.2016.0216.retract,5DP4U9IV,,Incorrect Analyses of Cluster-Randomized Trials that Do Not Take Clustering and Nesting into Account Likely Lead to p-Values that Are Too Small.
ZS9HPC7S,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.006,True,False,True,18,18,1.0,True,True,7858,15,,34C2RHAR,,Effect of Clinical Decision Support at Community Health Centers on the Risk of Cardiovascular Disease: A Cluster Randomized Clinical Trial.
YBR6NA98,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,False,9743,8,,WSXTUY6D,,Objective Measures of Physical Activity in Rural Communities: Factors Associated With a Valid Wear and Lessons Learned.
P5P4GMBD,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,16,16,1.0,True,False,9954,11,,ZUIDEWIW,,Electronic Alerts to Improve Heart Failure Therapy in Outpatient Practice: A Cluster Randomized Trial.
Q7A5MBGH,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,13,13,1.0,True,True,10216,9,,9PZINTEQ,,Rationale and design of a cluster-randomized pragmatic trial aimed at improving use of guideline directed medical therapy in outpatients with heart failure:  PRagmatic trial of messaging to providers about treatment of heart failure  (PROMPT-HF).
WKZ2QZP5,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.108,True,False,True,22,22,1.0,True,False,10166,8,10.1503/cmaj.180510/-/DC1; 10.1503/cmaj.181358,U2L8WDYR,,Oral curcumin in elective abdominal aortic aneurysm repair: a multicentre randomized controlled trial.
Q7BSRAF6,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,False,9081,5,,66Z4HILK,,Recruiting Primary Care Practices for Research: Reflections and Reminders.
QR97G752,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,False,6429,16,,7RDSP464,,Parent Website Engagement and Health Equity Implications in a Child Care-Based Wellness Intervention.
LGP8N6G6,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,13,13,1.0,True,False,6698,33,,TIDZUQCZ,,Design and rationale of an intervention to improve cancer prevention using clinical decision support and shared decision making: A clinic-randomized trial.
2B5I3A2Q,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,False,9152,12,,TSPQIKSY,,A Cluster Randomized Trial Comparing Strategies for Translating Self-Management Support into Primary Care Practices.
IPW66SFP,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,6,6,1.0,True,True,9755,10,,R2UIQE6Y,,A protocol for a cluster randomized trial comparing strategies for translating self-management support into primary care practices.
N38GNG6A,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,12,12,1.0,True,True,9207,11,,D4L43Z48,,The effects of financial incentives on diabetes prevention program attendance and weight loss among low-income patients: the We Can Prevent Diabetes  cluster-randomized controlled trial.
FDERHRUY,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,10,11,0.909,True,False,6396,19,,UTPUW56Z,,Economic Evaluation of the Home Blood Pressure Telemonitoring and Pharmacist Case Management to Control Hypertension (Hyperlink) Trial.
4C9928PM,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,37,37,1.0,True,True,8451,18,,RNFZ4N4G,,Integrating Behavioral Health and Primary Care (IBH-PC) to improve patient-centered outcomes in adults with multiple chronic medical and behavioral  health conditions: study protocol for a pragmatic cluster-randomized control  trial.
9P27ITQQ,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,11,11,1.0,True,False,9227,11,,HX9ZPSPR,,"Rationale, Design, and Patient Characteristics of a Cluster-Randomized Pragmatic Trial to Improve Mineralocorticoid Antagonist Use."
NCSL8C84,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,6,6,1.0,True,True,10378,8,,8SPMK7WS,,Impact of Peer Support on Acute Care Visits and Hospitalizations for Individuals With Diabetes and Depressive Symptoms: A Cluster-Randomized Controlled Trial.
YKJX8VZA,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.018,True,False,True,11,11,1.0,True,True,12645,9,,HWB9SH6G,,Examining individual- versus population-level social determinants of health in a cluster randomized trial of health coaches for patients with multiple chronic  conditions.
3KRFH8XE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,8,12,0.667,True,True,8926,19,10.1371/journal,UT6DSNQL,,"Evaluation of an adapted version of the Diabetes Prevention Program for low- and middle-income countries: A cluster randomized trial to evaluate ""Lifestyle  Africa"" in South Africa."
6RMHFT6B,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.004,True,False,True,9,9,1.0,True,True,8406,13,,IR822QHQ,,Effect of 2 Clinical Decision Support Strategies on Chronic Kidney Disease Outcomes in Primary Care: A Cluster Randomized Trial.
EZHK73GW,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,True,7095,28,,2Z26M7DI,,Confirmatory factor analysis of the infant feeding styles questionnaire in infant and toddler child care teachers.
3LREUQU9,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,7,7,1.0,True,True,11366,7,,MET4GXBE,,Uptake of guideline-recommended postpartum diabetes screening among diverse women with gestational diabetes: associations with patient factors in an integrated  health system in USA.
27K2Z9XE,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.321,True,False,True,7,7,1.0,True,False,10543,7,,H9IK39WT,,"Reach, acceptability, and perceived success of a telehealth diabetes prevention program among racially and ethnically diverse patients with gestational diabetes:  the GEM cluster-randomized trial."
AL4NSSUI,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,7,7,1.0,True,False,9047,12,,RR6GTUDV,,Does Clinical Decision Support Increase Appropriate Medication Prescribing for Cardiovascular Risk Reduction?
QSVB2Y46,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,4,4,1.0,True,True,9578,11,,L25B2B4H,,Protocol for a cluster randomized controlled trial to study the effectiveness of an obesity and diabetes intervention (PASOS) in an immigrant farmworker  population.
EK2IWQ2R,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,False,5872,17,,VV5MXTJC,,Impact of an Internet-Based Lifestyle Intervention on Behavioral and Psychosocial Factors During Postpartum Weight Loss.
7KFKZX8A,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,11,11,1.0,True,True,9472,10,,RHR2JAAS,,A multilevel approach for promoting physical activity in rural communities: a cluster randomized controlled trial.
KC34I434,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.014,True,False,True,9,9,1.0,True,True,8626,12,,CGQWEGFE,,"Padres Preparados, Jóvenes Saludables: A Randomized Controlled Trial to Test Effects of a Community-Based Intervention on Latino Father's Parenting Practices."
F49CI9Q2,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,False,6690,33,,HU7JGPHG,,CHAMP: A cluster randomized-control trial to prevent obesity in child care centers.
QRKHJWUI,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,2,6,0.333,True,False,6652,19,,BZXSFUKW,,CHECK: A randomized trial evaluating the efficacy and cost-effectiveness of home visitation in pediatric weight loss treatment.
RWIH5PP3,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,5,5,1.0,True,True,9520,9,,MSLWUNX6,,Peer-Delivered Cognitive Behavioral Training to Improve Functioning in Patients With Diabetes: A Cluster-Randomized Trial.
WLI582D9,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.068,True,False,True,11,11,1.0,True,True,10403,8,,8H5FKE3L,,A randomized controlled trial to test the effectiveness of two technology-enhanced diabetes prevention programs in primary care: The DiaBEAT-it  study.
9DAQ4H3E,testing,NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.016,True,False,True,8,8,1.0,True,True,13674,12,,MEMH3RPJ,,Comparing delivery channels to promote nutrition-sensitive agriculture: A cluster-randomized controlled trial in Bangladesh.
