paper_id,set,folder,verdict,verdict_reason,explanation,title_score,title_pos,doi_hit,admin_doc,first_author_hit,author_hits,author_count,author_frac,year_hit,journal_hit,head_chars,page_count,other_dois,attachment_key,repaired_from,title
WSZNXDF3,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,True,10185,10,,37X4JF7V,,Effects of a Parenting and Nutrition Intervention on Siblings: A Cluster-RCT.
UQAHNYE6,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,4,4,1.0,True,False,11340,8,,FQK63V5H,,Barber-Led HIV/Sexually Transmitted Infection Risk Reduction for Young African-American Men: Efficacy and Mediation in a Cluster Randomized Controlled  Trial.
B7CXJE8G,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6450,17,,MFWHBVRF,,Implementing School-Based Policies to Prevent Obesity: Cluster Randomized Trial.
CV5NMINV,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,10,10,1.0,True,True,9201,10,,NT3VXIKN,,A Parent Coach-Led Model of Well-Child Care for Young Children in Low-Income Communities: Protocol for a Cluster Randomized Controlled Trial.
AT7F9XWR,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.018,True,False,True,25,25,1.0,True,True,5512,2,10.1186/s12889-022-13577-z,L4JUBWBK,,Correction: Assessing COVID-19 testing strategies in K-12 schools in underserved populations: study protocol for a cluster-randomized trial.
MPSTWIIE,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.013,True,False,True,25,25,1.0,True,True,8021,8,,JBYIGNR5,,Assessing COVID-19 testing strategies in K-12 schools in underserved populations: study protocol for a cluster-randomized trial.
IT6PBHMH,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,True,7460,18,,HRZBSH5V,,"Delivery of home-based postpartum contraception in Southwest Trifinio, Guatemala: Reach, adoption, and implementation in a cluster-randomized trial."
T23NIRNS,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.076,True,False,True,1,11,0.091,True,True,7335,3,,BG33HVTJ,,"Delivery of home-based post-partum contraception in rural Guatemalan women: feasibility, recruitment and retention in a cluster-randomized trial."
ZXM9U5IL,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.014,True,False,True,9,9,1.0,True,True,8530,9,,Y5SMLUDN,,"Initial Contraceptive Choices of Women Enrolled in a Cluster-Randomized Trial in Southwest Trifinio, Guatemala."
MEWFJM3S,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.023,True,False,True,9,9,1.0,True,True,6010,9,,YWV7KV3V,,"Twelve-Month outcomes of a Cluster-Randomized Trial of Home-Based Postpartum Contraceptive Delivery in Southwest Trifinio, Guatemala."
XRI47MRG,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,11,11,1.0,True,True,9757,10,,6HXVCXZV,,Delivery of home-based postpartum contraception in rural Guatemalan women: a cluster-randomized trial protocol.
PKC5FBL6,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,True,10218,12,,98QJKAFH,,Effects of a multipronged beverage intervention on young children's beverage intake and weight: a cluster-randomized pilot study.
VTYAUJX8,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,13,14,0.929,True,True,8819,29,,X5K3262A,,"Effects of improved water, sanitation, and hygiene and improved complementary feeding on environmental enteric dysfunction in children in rural Zimbabwe:  A cluster-randomized controlled trial."
SKPC6J6Z,unlabelled,NICHD,VERIFIED,TITLE_AUTHOR_MATCH,title matches (100.0) and first author present; no DOI in text,100.0,0.0,False,False,True,3,7,0.429,False,True,6149,12,,EZHXRC7U,,The intrauterine device as emergency contraception: how much do young women know?
424P5WIT,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,9,9,1.0,True,False,9707,12,,LMYANJ7C,,"Study protocol of ""Our Choice"": a randomized controlled trial of the integration of safer conception counseling to transform HIV family planning services in  Uganda."
SDG6XWS5,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,3,3,1.0,True,False,9907,10,,UN28LCSC,,Inconsistencies in Adolescent Self-Reported Sexual Behavior: Experience from Four Randomized Controlled Trials.
ZZT32XJE,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,11,14,0.786,True,True,8348,25,10.1371/journal,ST9SSUYL,,"Independent and combined effects of improved water, sanitation, and hygiene (WASH) and improved complementary feeding on early neurodevelopment among  children born to HIV-negative mothers in rural Zimbabwe: Substudy of a  cluster-randomized trial."
389YZXVK,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,3,6,0.5,True,False,6828,24,,2WDK4N2B,,Father involvement and early child development in a low-resource setting.
LKSTDI4X,unlabelled,NICHD,VERIFIED,TITLE_AUTHOR_MATCH,title matches (100.0) and first author present; no DOI in text,100.0,0.008,False,False,True,4,4,1.0,True,True,5877,22,,JLZB4ES2,,cvcrand and cptest: Commands for efficient design and analysis of cluster randomized trials using constrained randomization and permutation tests.
P657AIST,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,9,9,1.0,True,True,10226,13,,5TXTHVID,,"Integrating early stimulation and play at scale: study protocol for ""MAHAY Mikolo"", a multi-arm cluster-randomized controlled trial."
9KP9QJHL,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,-1.0,True,False,True,32,32,1.0,True,True,8285,9,,ZHCRNCBL,,Factors influencing referrals for ultrasound-diagnosed complications during prenatal care in five low and middle income countries.
C6AQU6JK,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.032,True,False,True,5,5,1.0,True,True,3909,18,,996UWVB6,,The influence of racial violence in neighborhoods and schools on the psycho-behavioral outcomes in adolescence.
U4Y6PM48,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,True,10214,12,,9H5E7NMP,,A complementary feeding and play intervention improves the home environment and mental development among toddlers in rural India.
5HAM77TE,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,6112,16,,PD6XCBTT,,Intrauterine Devices and Sexually Transmitted Infection among Older Adolescents and Young Adults in a Cluster Randomized Trial.
GZY8FTLP,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,12,12,1.0,True,False,9886,9,,8PT2LHG4,,Development of a Clinical Decision Support System for Pediatric Abdominal Pain in Emergency Department Settings Across Two Health Systems Within the HCSRN.
NCXFTDSE,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,8,8,1.0,True,True,9261,14,,73W3DBYR,,Beat osteoporosis - nourish and exercise skeletons (BONES): a group randomized controlled trial in children.
QUKVYUVE,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.048,True,False,True,11,11,1.0,True,True,10994,11,,5TS4L7UV,,The impact and implementation of an mHealth intervention to improve infant and young child feeding in Senegal: IIMAANJE protocol for a cluster randomized  control trial.
8IPVL2E6,unlabelled,NICHD,VERIFIED,TITLE_AUTHOR_MATCH,title matches (100.0) and first author present; no DOI in text,100.0,0.002,False,False,True,7,8,0.875,True,True,9624,9,,U42XK6MX,,"Qualitative Examination of the Role and Influence of Mothers-in-Law on Young Married Couples' Family Planning in Rural Maharashtra, India."
JI6N7NLI,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,14,14,1.0,True,True,8691,17,,AMVAWY7Z,,A gender synchronized family planning intervention for married couples in rural India: study protocol for the CHARM2 cluster randomized controlled trial  evaluation.
GGWLA8CQ,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,3,3,1.0,True,False,6581,35,,2P4MP7WN,,"Cash Transfers, Microentrepreneurial Activity, and Child Work: Evidence from Malawi and Zambia."
ATUXMR2R,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,14,14,1.0,True,True,11198,11,,M8BB9TNT,,Community Health Workers in Early Childhood Well-Child Care for Medicaid-Insured Children: A Randomized Clinical Trial.
F2XIYWBC,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.087,True,False,True,6,6,1.0,True,True,4478,24,10.1177/0886260518798360Journal,BNKRI3FI,,How Does Green Dot Bystander Training in High School and Beyond Impact Attitudes Toward Violence and Sexism in a Prospective Cohort?
XRU8G8A8,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.041,True,False,True,6,6,1.0,True,True,5497,29,10.1177/1077801221992871Violence,EILG4E79,,A Methodology Report for the Life's Snapshot Cohort Study to Investigate the Long-Term Efficacy of a Violence Intervention.
EIPAKG3X,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,13,13,1.0,True,False,13191,8,,HDX7YPTJ,,"Parenting, mental health and economic pathways to prevention of violence against children in South Africa."
PWIYEX26,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,5,5,1.0,True,False,9281,12,,6BZFN2JQ,,A Cluster-Randomized Trial of Getting To Outcomes' Impact on Sexual Health Outcomes in Community-Based Settings.
3UVLBHAP,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,33,37,0.892,True,True,10727,7,,MT4F8G7M,,Development of a Randomized Trial Comparing ICP-Monitor-Based Management of Severe Pediatric Traumatic Brain Injury to Management Based on Imaging and  Clinical Examination Without ICP Monitoring-Study Protocol.
YEV6RFDP,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,16,16,1.0,True,True,8369,12,,EPAK7VEN,,Protocol for cluster randomized evaluation of reaching married adolescents - a gender-synchronized intervention to increase modern contraceptive use among  married adolescent girls and young women and their husbands in Niger.
VNG9LQ74,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,11,11,1.0,True,True,10403,10,,D6PWFMHG,,mHealth Phone Intervention to Reduce Maternal Deaths and Morbidity in Cameroon: Protocol for Translational Adaptation.
4FL6J5P5,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,10,10,1.0,True,True,9627,10,,BYC34JUA,,eHealth Interventions for Early Infant Diagnosis: Mothers' Satisfaction with the HIV Infant Tracking System in Kenya.
8R3JFVUF,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.016,True,False,True,6,7,0.857,True,True,8254,7,,QTEARBHR,,Safety Huddle Intervention for Reducing Physiologic Monitor Alarms: A Hybrid Effectiveness-Implementation Cluster Randomized Trial.
RK8ZWWNV,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,6,6,1.0,True,True,10816,12,,C4NHDKGJ,,Processed and Packed: How Refined Are the Foods That Children Bring to School for Snack and Lunch?
ASKKVVKB,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,11,11,1.0,True,True,12317,14,,K6KWMB8T,,A Randomized Multiple Micronutrient Powder Point-of-Use Fortification Trial Implemented in Indian Preschools Increases Expressive Language and Reduces Anemia  and Iron Deficiency.
4TDB7ESX,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.067,True,False,True,9,9,1.0,True,True,8082,12,,SWCAR5JW,,"A Randomized Controlled Trial to Measure Spillover Effects of a Combined Water, Sanitation, and Handwashing Intervention in Rural Bangladesh."
UUDU4DNS,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.009,True,False,True,1,28,0.036,True,True,12512,10,,FUAB7KRA,,Community level interventions for pre-eclampsia (CLIP) in India: A cluster randomised controlled trial.
6CGYTE67,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.131,True,False,True,5,5,1.0,True,True,9427,13,,WVPQAD69,,"Design and rationale for evaluating the impact of salad bars on elementary school students' fruit, vegetable, and energy intake: a wait list control, cluster  randomized controlled trial."
IF6WVFIU,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,7,7,1.0,True,False,7571,15,,QFW8HKU3,,Active learning improves on-task behaviors in 4th grade children.
9VR3RMAR,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.029,True,False,True,16,16,1.0,True,False,9411,11,,SV228HFD,,Prevalence of and risk factors for abnormal vaginal flora and its association with adverse pregnancy outcomes in a rural district in north-east Bangladesh.
EA86FRVU,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.021,True,False,True,7,7,1.0,True,False,9717,8,,ESDGRKVX,,Protocol adherence rates in superiority and noninferiority randomized clinical trials published in high impact medical journals.
IFNK5UIA,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.015,True,False,True,9,9,1.0,True,True,11494,6,,QK47B3I4,,Understanding quality of contraceptive counseling in the CHARM2 gender-equity focused family planning intervention: Findings from a cluster randomized  controlled trial among couples in rural India.
NTWDE6C4,unlabelled,NICHD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.011,True,False,True,6,6,1.0,True,True,9846,15,,7ZTZBETG,,Evaluation of a Whole-School Change Intervention: Findings from a Two-Year Cluster-Randomized Trial of the Restorative Practices Intervention.
36XA3V3Y,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,9,9,1.0,True,True,7122,17,,BVYTFG43,,Factors associated with program effectiveness in the implementation of a sexual risk reduction intervention for female sex workers across Mexico: Results from a  randomized trial.
PRALKUIM,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.031,True,False,True,5,5,1.0,True,True,5886,10,,H25RLYY2,,"Effects of the ""Circle of Life"" HIV-prevention program on marijuana use among American Indian middle school youths: a group randomized trial in a Northern  Plains tribe."
QLIMJPK7,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,10,10,1.0,True,False,11289,8,,86YJYCM8,,Efficacy of Communication Training of Community Health Workers on Service Delivery to People Who Inject Drugs in Vietnam: A Clustered Randomized Trial.
SAXIWEGE,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.071,True,False,True,5,5,1.0,True,True,9762,10,10.1177/26334895211018400Implementation,47MD5NGV,,Barriers to Implementing Motivational Interviewing in Addiction Treatment: A Nominal Group Technique Process Evaluation.
LBWBM3QI,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,17,17,1.0,True,False,8674,16,,B2WPPISN,,Comparing a standard and tailored approach to scaling up an evidence-based intervention for antiretroviral therapy for people who inject drugs in Vietnam:  study protocol for a cluster randomized hybrid type III trial.
P6KHNMXR,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,8,8,1.0,True,False,5823,18,,5UVBV4ZR,,Change in Patient Outcomes After Augmenting a Low-level Implementation Strategy in Community Practices That Are Slow to Adopt a Collaborative Chronic Care Model:  A Cluster Randomized Implementation Trial.
R8Q9IC7L,unlabelled,NIDA; NIEHS,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.358,True,False,True,15,15,1.0,True,True,9325,11,,ZLBVJEPC,,Exemplar Hospital initiation trial to Enhance Treatment Engagement (EXHIT ENTRE): protocol for CTN-0098B a randomized implementation study to support hospitals in  caring for patients with opioid use disorder.
7LMAP35D,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,8,9,0.889,True,True,9802,16,,8HXLLDF4,,Leveraging family-based assets for Black men who have sex with men in House Ball Communities: Protocol for a cluster randomized controlled trial.
DB7RLSI3,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,7,7,1.0,True,True,8016,8,,ZESCSW7J,,Strengthening Addiction Care Continuum Through Community Consortium in Vietnam: Protocol for a Cluster-Randomized Controlled Trial.
ZS32FFTG,unlabelled,NIDA; NIMH,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.005,True,False,True,4,4,1.0,True,True,8250,13,,USVTGPDM,,Childhood Factors Associated With Unnatural Death Through Midadulthood.
GRJMUSBP,unlabelled,NIDA; NIDDK,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.011,True,False,True,8,8,1.0,True,True,9828,16,,USYTAES5,,Project MIMIC (Maximizing Implementation of Motivational Incentives in Clinics): A cluster-randomized type 3 hybrid effectiveness-implementation trial.
T6E33ANN,unlabelled,NIDA; NIDCD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,9,10,0.9,True,False,8466,5,,TXBSEM3Y,,Effects of a Health Education Intervention for COVID-19 Prevention in Latinx Communities: A Cluster-Randomized Controlled Trial.
UQJ2NCVC,unlabelled,NIDA; NIDCD,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.006,True,False,True,15,15,1.0,True,True,8743,12,,7C57M5AA,,Effectiveness of a COVID-19 Testing Outreach Intervention for Latinx Communities: A Cluster Randomized Trial.
B3UVYJDJ,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.014,True,False,True,8,8,1.0,True,True,10088,12,,RZELXPIQ,,The Financial Lives and Capabilities of Women Engaged in Sex Work: Can Paradoxical Autonomy Inform Intervention Strategies?
4A7J7XUT,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,11,11,1.0,True,False,9277,12,,BUEUD8YM,,NIATx-TI versus typical product training on e-health technology implementation: a clustered randomized controlled trial study protocol.
DQG9L8F9,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,39,50,0.78,True,True,11001,12,,CVPUQIFU,,Nurse Care Management for Opioid Use Disorder Treatment: The PROUD Cluster Randomized Clinical Trial.
PJFZQC88,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,17,17,1.0,True,True,8516,14,,K7699PAN,,Peer Comparison or Guideline-Based Feedback and Postsurgery Opioid Prescriptions: A Randomized Clinical Trial.
HM2J3JE3,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,2,11,0.182,True,False,5841,17,,QTIEH5A8,,PRescribing Interventions for Chronic pain using the Electronic health record (PRINCE): Study protocol.
2RCCARWL,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.047,True,False,True,10,10,1.0,True,True,5072,15,10.1177/0020872820917737International,7HHRCWS8,,'I never hoped for anything … now I have other plans': The role of microfinance in HIV intervention for women who use drugs and engage in sex work in Kazakhstan.
T9WES4J6,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,1,8,0.125,True,False,7003,18,,PISQ4CCM,,Suicidal ideation among women who engage in sex work and have a history of drug use in Kazakhstan.
4MQ6MTCP,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,False,8658,10,,Y8YS8JGU,,A qualitative assessment of factors influencing implementation and sustainability of evidence-based tobacco use treatment in Vietnam health centers.
CR28AVZ3,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.034,True,False,True,3,3,1.0,True,True,6422,25,10.1177/0093854817736345Criminal,5JNIC64D,,Cognitive Decline as a Result of Incarceration and the Effects of a CBT/MT Intervention: A Cluster-Randomized Controlled Trial.
R28V6KHD,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.011,True,False,True,11,11,1.0,True,True,12390,9,,KJGQK783,,Facilitating treatment initiation and reproductive care postpartum to prevent substance-exposed pregnancies: A randomized bayesian pilot trial.
N2QZPD9W,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.019,True,False,True,11,11,1.0,True,True,6295,12,,LVYPGSYI,,Implementation Strategy Fidelity and Organizational Outcomes in a Randomized Trial: Implications for Reentry from Corrections to Community Treatment.
VW5JPFPD,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.007,True,False,True,4,4,1.0,True,True,14236,10,,8ZAAPXDV,,The impact of co-occurring mental health problems on referral to and initiation of treatment among youth under probation supervision: Findings from a cluster  randomized trial.
SDFD7EM2,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,2,2,1.0,True,True,9068,10,,4SRM6ZSW,,Trauma-Integrated Mindfulness-Based Relapse Prevention for Women with Comorbid Post-Traumatic Stress Disorder and Substance Use Disorder: A Cluster Randomized  Controlled Feasibility and Acceptability Trial.
3Q2CRGE2,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,False,8565,15,,HTPURQL5,,Organizational culture and climate as moderators of enhanced outreach for persons with serious mental illness: results from a cluster-randomized trial of adaptive  implementation strategies.
H9P7B7GU,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.006,True,False,True,3,3,1.0,True,False,10202,15,,NU6A6QRU,,"The ""Haves, Have Some, and Have Nots:"" a Latent Profile Analysis of Capacity, Quality, and Implementation in Community-Based Afterschool Programs."
HXE2S4AP,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,4,4,1.0,True,False,9852,15,,ZGZWY5LT,,Promoting Afterschool Quality and Positive Youth Development: Cluster Randomized Trial of the Pax Good Behavior Game.
W65U65NV,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.175,True,False,True,12,12,1.0,True,True,6045,12,,I57W422W,,Operationalizing and selecting outcome measures for the HEALing Communities Study.
VDRMHBWA,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.002,True,False,True,6,7,0.857,True,True,7933,18,,TKPVZNZ2,,"Randomized controlled trial to test the efficacy of a brief, communication-based, substance use preventive intervention for parents of adolescents: Protocol for  the SUPPER Project (Substance Use Prevention Promoted by Eating family meals  Regularly)."
LPGMZZ5G,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.001,True,False,True,7,7,1.0,True,True,8713,7,,K23B43J4,,Integrated Smoking Cessation for Smokers With Serious Mental Illness: Protocol for a Convergent Mixed Methods Implementation Evaluation Study.
BEQARD7N,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.021,True,False,True,7,7,1.0,True,False,6380,8,,PCLSRFQS,,"Aerosol, vapor, or chemicals? College student perceptions of harm from electronic cigarettes and support for a tobacco-free campus policy."
WW6ZMVMC,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.018,True,False,True,10,10,1.0,True,True,3439,19,,7EGAXTME,,Best Practice Alerts Informed by Inpatient Opioid Intake to Reduce Opioid Prescribing after Surgery (PRIOR): A Cluster Randomized Multiple Crossover Trial.
TR4G9SM7,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,7,7,1.0,True,True,9332,10,,FZBD9LKE,,A behavioral economic intervention to increase psychiatrist adherence to tobacco treatment guidelines: a provider-randomized study protocol.
MA8B7BQH,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,6,6,1.0,True,True,10568,10,,W6RFFMZ9,,Impact of implementation interventions to improve substance use service delivery on recidivism among justice-involved youth.
MB2VXL8B,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.021,True,False,True,8,8,1.0,True,True,12203,6,,CPWQKAHG,,Equity of overdose education and naloxone distribution provided in the Kentucky HEALing Communities Study.
V8JID29X,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,11,11,1.0,True,True,8347,11,,QVT3954Q,,Effect of Integrating Access to a Prescription Drug Monitoring Program Within the Electronic Health Record on the Frequency of Queries by Primary Care Clinicians:  A Cluster Randomized Clinical Trial.
2NT7ULNN,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.008,True,False,True,6,6,1.0,True,True,9139,13,,MTAR767B,,"The Association of Recurrent and Multiple Types of Abuse with Adverse Mental Health, Substance Use, and Sexual Health Outcomes among Out-of-School Adolescent  Girls and Young Women in Cape Town, South Africa."
DWQ7WBBU,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.019,True,False,True,9,9,1.0,True,True,6210,8,,8HH4LUFL,,Organizational Acceptability of Implementing SBIRT for Adolescents in Primary Care.
FWVBXVTT,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.01,True,False,True,4,9,0.444,True,True,12856,6,,XS8K8TIV,,Adolescent SBIRT implementation: Generalist vs. Specialist models of service delivery in primary care.
BPHT6HTT,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.012,True,False,True,9,9,1.0,True,True,9505,14,,HKTYFD4U,,Project Nova: A Combination HIV Prevention and Microfinance Intervention for Women Who Engage in Sex Work and Use Drugs in Kazakhstan.
53JMSN6N,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.003,True,False,True,8,8,1.0,True,True,10183,14,,NA36IFI5,,Microfinance for women at high risk for HIV in Kazakhstan: study protocol for a cluster-randomized controlled trial.
Y4TUSWXX,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.043,True,False,True,5,5,1.0,True,False,9589,9,,USPWU3BM,,Evaluating the Effects of a Brief Tobacco Intervention in the US Air Force.
ECSSDXZJ,unlabelled,NIDA,VERIFIED,DOI_MATCH,Zotero's DOI appears in the document,100.0,0.0,True,False,True,11,11,1.0,True,True,5892,15,,UFGHKEEQ,,Application of System Dynamics to Inform a Model of Adolescent SBIRT Implementation in Primary Care Settings.
